datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin,log_transakce_za_hod,log_agc,dow,cluster,anomalie,hodina,casovy_usek
2025-02-07,461,#17,26.0,6.5,39.0,158.14,2025-02-07 00:00:00,2025-02-07 04:00:00,4.0,2.0149030205422647,5.069784317949389,4,1,False,0,22–2
2025-02-07,462,#21,39.0,4.875,27.0,151.26,2025-02-07 08:00:00,2025-02-07 16:00:00,8.0,1.770706060030223,5.025589585878066,4,2,False,8,6–9
2025-02-07,464,#29,51.0,8.5,32.0,136.6,2025-02-07 16:00:00,2025-02-07 22:00:00,6.0,2.2512917986064958,4.924350925499243,4,2,False,16,15–18
2025-02-08,479,#5,34.0,4.25,32.0,164.01,2025-02-08 08:00:00,2025-02-08 16:00:00,8.0,1.6582280766035324,5.106006078124714,5,1,False,8,6–9
2025-02-08,474,#11,13.0,1.625,25.0,137.46,2025-02-08 15:00:00,2025-02-08 23:00:00,8.0,0.965080896043587,4.93058147524988,5,0,False,15,15–18
2025-02-08,475,#17,21.0,5.25,30.0,132.04,2025-02-08 03:00:00,2025-02-08 07:00:00,4.0,1.8325814637483104,4.890649834884672,5,0,False,3,2–6
2025-02-08,477,#29,39.0,4.875,28.0,130.71,2025-02-08 16:00:00,2025-02-09 00:00:00,8.0,1.770706060030223,4.880602536010955,5,0,False,16,15–18
2025-02-09,491,#5,38.0,5.428571428571429,41.0,172.47,2025-02-09 09:00:00,2025-02-09 16:00:00,7.0,1.8607523407150064,5.156004673773317,6,1,False,9,9–12
2025-02-09,488,#23,31.0,4.428571428571429,23.0,157.21,2025-02-09 00:00:00,2025-02-09 07:00:00,7.0,1.6916760106710726,5.063923264460972,6,0,False,0,22–2
2025-02-09,489,#26,39.0,5.571428571428571,34.0,179.17,2025-02-09 16:00:00,2025-02-09 23:00:00,7.0,1.8827312474337816,5.1939008496276085,6,1,False,16,15–18
2025-02-10,503,#3,20.0,5.0,34.0,127.81,2025-02-10 00:00:00,2025-02-10 04:00:00,4.0,1.791759469228055,4.858338450407997,0,0,False,0,22–2
2025-02-10,504,#5,71.0,7.888888888888889,42.0,181.98,2025-02-10 13:00:00,2025-02-10 22:00:00,9.0,2.184802057337662,5.209376857251389,0,1,False,13,12–15
2025-02-10,499,#21,23.0,3.8333333333333335,30.0,122.42,2025-02-10 08:00:00,2025-02-10 14:00:00,6.0,1.575536360758419,4.815593172892921,0,0,False,8,6–9
2025-02-10,501,#23,17.0,3.4,24.0,94.02,2025-02-10 03:00:00,2025-02-10 08:00:00,5.0,1.4816045409242156,4.554087395758775,0,0,False,3,2–6
2025-02-11,515,#3,16.0,8.0,23.0,111.04,2025-02-11 22:00:00,2025-02-12 00:00:00,2.0,2.19722457733622,4.718855950391908,1,2,False,22,22–2
2025-02-11,512,#21,39.0,4.875,35.0,129.64,2025-02-11 08:00:00,2025-02-11 16:00:00,8.0,1.770706060030223,4.8724454486622095,1,0,False,8,6–9
2025-02-11,514,#30,16.0,2.6666666666666665,27.0,122.84,2025-02-11 15:00:00,2025-02-11 21:00:00,6.0,1.2992829841302609,4.818990409841417,1,0,False,15,15–18
2025-02-11,513,#29,15.0,2.5,37.0,152.58,2025-02-11 16:00:00,2025-02-11 22:00:00,6.0,1.252762968495368,5.034221603902398,1,0,False,16,15–18
2025-02-12,528,#3,12.0,6.0,31.0,106.05,2025-02-12 04:00:00,2025-02-12 06:00:00,2.0,1.9459101490553128,4.673296015035692,2,0,False,4,2–6
2025-02-12,529,#7,13.0,2.1666666666666665,30.0,216.36,2025-02-12 15:00:00,2025-02-12 21:00:00,6.0,1.1526795099383853,5.3815549651180925,2,1,False,15,15–18
2025-02-12,523,#14,30.0,4.285714285714286,30.0,176.52,2025-02-12 15:00:00,2025-02-12 22:00:00,7.0,1.6650077635889111,5.179083278624338,2,2,False,15,15–18
2025-02-12,524,#21,26.0,3.25,33.0,141.28,2025-02-12 08:00:00,2025-02-12 16:00:00,8.0,1.4469189829363254,4.957796947080254,2,0,False,8,6–9
2025-02-12,526,#23,23.0,5.75,23.0,157.83,2025-02-12 00:00:00,2025-02-12 04:00:00,4.0,1.9095425048844383,5.067834447847064,2,2,False,0,22–2
2025-02-12,527,#25,17.0,1.8888888888888888,30.0,131.79,2025-02-12 06:00:00,2025-02-12 15:00:00,9.0,1.0608719606852626,4.888768933002236,2,0,False,6,6–9
2025-02-13,540,#7,21.0,3.0,23.0,146.96,2025-02-13 15:00:00,2025-02-13 22:00:00,7.0,1.3862943611198906,4.996941966964253,3,0,False,15,15–18
2025-02-13,536,#21,33.0,4.125,30.0,146.97,2025-02-13 08:00:00,2025-02-13 16:00:00,8.0,1.6341305250244718,4.997009550514443,3,0,False,8,6–9
2025-02-13,537,#23,28.0,4.0,35.0,173.86,2025-02-13 00:00:00,2025-02-13 07:00:00,7.0,1.6094379124341005,5.163985653752745,3,1,False,0,22–2
2025-02-13,539,#29,34.0,5.666666666666667,26.0,172.25,2025-02-13 16:00:00,2025-02-13 22:00:00,6.0,1.8971199848858813,5.1547356380700124,3,2,False,16,15–18
2025-02-14,552,#3,29.0,14.5,39.0,139.05,2025-02-14 22:00:00,2025-02-15 00:00:00,2.0,2.740840023925201,4.941999501706118,4,2,False,22,22–2
2025-02-14,547,#21,44.0,5.5,44.0,189.71,2025-02-14 08:00:00,2025-02-14 16:00:00,8.0,1.8718021769015916,5.250753949616427,4,1,False,8,6–9
2025-02-14,550,#29,30.0,5.0,33.0,164.79,2025-02-14 16:00:00,2025-02-14 22:00:00,6.0,1.791759469228055,5.110721927251374,4,2,False,16,15–18
2025-02-15,563,#3,39.0,5.571428571428571,26.0,140.16,2025-02-15 00:00:00,2025-02-15 07:00:00,7.0,1.8827312474337816,4.949893998807069,5,2,False,0,22–2
2025-02-15,564,#5,37.0,4.625,41.0,257.73,2025-02-15 08:00:00,2025-02-15 16:00:00,8.0,1.727220948090484,5.5557850469062,5,1,False,8,6–9
2025-02-15,565,#9,12.0,6.0,22.0,171.58,2025-02-15 22:00:00,2025-02-16 00:00:00,2.0,1.9459101490553128,5.150860897080162,5,2,False,22,22–2
2025-02-15,561,#15,47.0,5.875,30.0,164.39,2025-02-15 15:00:00,2025-02-15 23:00:00,8.0,1.927891643552635,5.108306321269702,5,2,False,15,15–18
2025-02-16,576,#3,26.0,3.7142857142857135,27.0,135.58,2025-02-16 00:00:00,2025-02-16 07:00:00,7.0,1.550597412411167,4.916910523532943,6,0,False,0,22–2
2025-02-16,577,#5,44.0,6.285714285714286,43.0,203.09,2025-02-16 09:00:00,2025-02-16 16:00:00,7.0,1.9859154836690125,5.318561073025079,6,1,False,9,9–12
2025-02-16,578,#9,11.0,3.6666666666666665,28.0,173.45,2025-02-16 03:00:00,2025-02-16 06:00:00,3.0,1.5404450409471488,5.161638167632783,6,0,False,3,2–6
2025-02-16,573,#15,39.0,5.571428571428571,37.0,190.39,2025-02-16 16:00:00,2025-02-16 23:00:00,7.0,1.8827312474337816,5.254313231049982,6,1,False,16,15–18
2025-02-17,589,#3,11.0,3.6666666666666665,34.0,128.31,2025-02-17 04:00:00,2025-02-17 07:00:00,3.0,1.5404450409471488,4.86221262230776,0,0,False,4,2–6
2025-02-17,590,#5,50.0,6.25,36.0,157.16,2025-02-17 14:00:00,2025-02-17 22:00:00,8.0,1.9810014688665836,5.063607178862362,0,2,False,14,12–15
2025-02-17,585,#21,23.0,3.8333333333333335,38.0,179.76,2025-02-17 08:00:00,2025-02-17 14:00:00,6.0,1.575536360758419,5.197170184543079,0,1,False,8,6–9
2025-02-17,586,#23,16.0,4.0,33.0,110.18,2025-02-17 00:00:00,2025-02-17 04:00:00,4.0,1.6094379124341005,4.711150509525323,0,0,False,0,22–2
2025-02-18,598,#21,28.0,4.666666666666667,32.0,157.91,2025-02-18 08:00:00,2025-02-18 14:00:00,6.0,1.7346010553881064,5.068338004224545,1,2,False,8,6–9
2025-02-18,602,#26,40.0,5.0,33.0,161.92,2025-02-18 14:00:00,2025-02-18 22:00:00,8.0,1.791759469228055,5.0932592827802114,1,2,False,14,12–15
2025-02-18,603,#29,10.0,2.5,24.0,129.54,2025-02-18 00:00:00,2025-02-18 04:00:00,4.0,1.252762968495368,4.871679693207072,1,0,False,0,22–2
2025-02-19,611,#14,42.0,7.0,32.0,146.72,2025-02-19 16:00:00,2025-02-19 22:00:00,6.0,2.079441541679836,4.995318589984363,2,2,False,16,15–18
2025-02-19,612,#21,25.0,4.166666666666667,31.0,142.09,2025-02-19 08:00:00,2025-02-19 14:00:00,6.0,1.642227735257091,4.963473802918644,2,0,False,8,6–9
2025-02-19,615,#29,22.0,3.142857142857143,48.0,189.13,2025-02-19 00:00:00,2025-02-19 07:00:00,7.0,1.421385680931161,5.247708048721495,2,1,False,0,22–2
2025-02-20,629,#3,27.0,6.75,21.0,126.41,2025-02-20 00:00:00,2025-02-20 04:00:00,4.0,2.0476928433652555,4.8474102329932895,3,2,False,0,22–2
2025-02-20,624,#14,53.0,8.833333333333334,40.0,171.06,2025-02-20 16:00:00,2025-02-20 22:00:00,6.0,2.2857779746776643,5.147843253193202,3,2,False,16,15–18
2025-02-20,626,#22,41.0,6.833333333333333,31.0,168.11,2025-02-20 10:00:00,2025-02-20 16:00:00,6.0,2.0583881324820035,5.130549390761593,3,2,False,10,9–12
2025-02-21,639,#3,29.000000000000004,4.142857142857143,23.0,129.74,2025-02-21 00:00:00,2025-02-21 07:00:00,7.0,1.637608789400797,4.873210618184584,4,0,False,0,22–2
2025-02-21,640,#7,10.0,3.333333333333333,20.0,179.0,2025-02-21 00:00:00,2025-02-21 03:00:00,3.0,1.4663370687934272,5.19295685089021,4,0,False,0,22–2
2025-02-21,637,#21,30.0,4.285714285714286,27.0,154.98,2025-02-21 08:00:00,2025-02-21 15:00:00,7.0,1.6650077635889111,5.049727793902352,4,0,False,8,6–9
2025-02-21,638,#29,62.0,7.75,33.0,159.8,2025-02-21 14:00:00,2025-02-21 22:00:00,8.0,2.169053700369523,5.080161356744866,4,2,False,14,12–15
2025-02-22,653,#3,38.0,5.428571428571429,26.0,150.91,2025-02-22 00:00:00,2025-02-22 07:00:00,7.0,1.8607523407150064,5.023288240219571,5,2,False,0,22–2
2025-02-22,649,#17,19.0,2.7142857142857144,29.0,146.6,2025-02-22 08:00:00,2025-02-22 15:00:00,7.0,1.312186388966169,4.994505912166372,5,0,False,8,6–9
2025-02-22,652,#30,26.0,3.25,36.0,173.08,2025-02-22 07:00:00,2025-02-22 15:00:00,8.0,1.4469189829363254,5.1595149636675774,5,1,False,7,6–9
2025-02-22,650,#29,66.0,8.25,29.0,186.67,2025-02-22 15:00:00,2025-02-22 23:00:00,8.0,2.224623551524334,5.234685101303181,5,2,False,15,15–18
2025-02-23,662,#1,13.0,6.5,28.0,216.22,2025-02-23 14:00:00,2025-02-23 16:00:00,2.0,2.0149030205422647,5.38091066485189,6,2,False,14,12–15
2025-02-23,665,#2,10.0,3.333333333333333,18.0,136.29,2025-02-23 00:00:00,2025-02-23 03:00:00,3.0,1.4663370687934272,4.922095476909513,6,0,False,0,22–2
2025-02-23,667,#3,28.0,7.0,25.0,132.8,2025-02-23 03:00:00,2025-02-23 07:00:00,4.0,2.079441541679836,4.896346147694128,6,2,False,3,2–6
2025-02-23,668,#9,24.0,3.4285714285714284,23.0,127.55,2025-02-23 15:00:00,2025-02-23 22:00:00,7.0,1.4880770554298328,4.856317933711899,6,0,False,15,15–18
2025-02-23,661,#15,16.0,2.6666666666666665,42.0,226.09,2025-02-23 08:00:00,2025-02-23 14:00:00,6.0,1.2992829841302609,5.425346414676578,6,1,False,8,6–9
2025-02-23,664,#23,20.0,5.0,31.0,125.88,2025-02-23 00:00:00,2025-02-23 04:00:00,4.0,1.791759469228055,4.843241757886537,6,0,False,0,22–2
2025-02-23,663,#22,13.0,1.8571428571428568,24.0,128.18,2025-02-23 15:00:00,2025-02-23 22:00:00,7.0,1.0498221244986778,4.861206780604327,6,0,False,15,15–18
2025-02-24,679,#3,28.0,7.0,24.0,123.1,2025-02-24 00:00:00,2025-02-24 04:00:00,4.0,2.079441541679836,4.821087692210561,0,2,False,0,22–2
2025-02-24,675,#21,44.0,6.285714285714286,37.0,176.14,2025-02-24 08:00:00,2025-02-24 15:00:00,7.0,1.9859154836690125,5.176940380381437,0,1,False,8,6–9
2025-02-24,676,#23,13.0,4.333333333333333,29.0,159.08,2025-02-24 04:00:00,2025-02-24 07:00:00,3.0,1.6739764335716716,5.075673690275478,0,0,False,4,2–6
2025-02-24,678,#30,77.0,8.555555555555555,31.0,157.84,2025-02-24 14:00:00,2025-02-24 23:00:00,9.0,2.257122718917288,5.067897406263051,0,2,False,14,12–15
2025-02-24,677,#25,13.0,6.5,29.0,127.81,2025-02-24 22:00:00,2025-02-25 00:00:00,2.0,2.0149030205422647,4.858338450407997,0,2,False,22,22–2
2025-02-25,691,#3,32.0,5.333333333333333,32.0,177.33,2025-02-25 00:00:00,2025-02-25 06:00:00,6.0,1.8458266904983307,5.183635766464422,1,2,False,0,22–2
2025-02-25,692,#7,17.0,2.4285714285714284,35.0,178.19,2025-02-25 16:00:00,2025-02-25 23:00:00,7.0,1.2321436812926323,5.188446695412324,1,1,False,16,15–18
2025-02-25,693,#9,13.0,2.1666666666666665,32.0,154.88,2025-02-25 09:00:00,2025-02-25 15:00:00,6.0,1.1526795099383853,5.049086480470509,1,0,False,9,9–12
2025-02-25,688,#17,43.0,5.375,29.0,154.99,2025-02-25 15:00:00,2025-02-25 23:00:00,8.0,1.8523840910444895,5.049791902630777,1,2,False,15,15–18
2025-02-25,689,#21,71.0,10.142857142857142,32.0,200.06,2025-02-25 08:00:00,2025-02-25 15:00:00,7.0,2.4107986776342782,5.303603370977274,1,2,False,8,6–9
2025-02-26,701,#14,50.0,7.142857142857143,33.0,141.97,2025-02-26 15:00:00,2025-02-26 22:00:00,7.0,2.097141118779237,4.962634818041073,2,2,False,15,15–18
2025-02-26,702,#21,68.0,8.5,35.0,170.99,2025-02-26 08:00:00,2025-02-26 16:00:00,8.0,2.2512917986064958,5.147436335588401,2,2,False,8,6–9
2025-02-26,703,#23,14.0,7.0,27.0,148.38,2025-02-26 22:00:00,2025-02-27 00:00:00,2.0,2.079441541679836,5.0064933949289205,2,2,False,22,22–2
2025-02-27,717,#9,10.0,3.333333333333333,20.0,107.72,2025-02-27 00:00:00,2025-02-27 03:00:00,3.0,1.4663370687934272,4.688775769842889,3,0,False,0,22–2
2025-02-27,713,#21,68.0,8.5,32.0,177.28,2025-02-27 08:00:00,2025-02-27 16:00:00,8.0,2.2512917986064958,5.183355348078355,3,2,False,8,6–9
2025-02-27,714,#23,32.0,4.0,23.0,128.29,2025-02-27 00:00:00,2025-02-27 08:00:00,8.0,1.6094379124341005,4.8620579432664615,3,0,False,0,22–2
2025-02-27,715,#29,53.0,7.571428571428571,25.0,148.67,2025-02-27 15:00:00,2025-02-27 22:00:00,7.0,2.1484344131667874,5.008432870541055,3,2,False,15,15–18
2025-02-28,729,#3,48.0,12.0,26.0,177.4,2025-02-28 00:00:00,2025-02-28 04:00:00,4.0,2.5649493574615367,5.184028220145909,4,2,False,0,22–2
2025-02-28,731,#9,10.0,3.333333333333333,25.0,170.64,2025-02-28 04:00:00,2025-02-28 07:00:00,3.0,1.4663370687934272,5.145399260123324,4,0,False,4,2–6
2025-02-28,724,#21,57.0,7.125,34.0,157.96,2025-02-28 08:00:00,2025-02-28 16:00:00,8.0,2.094945728215801,5.0686525982435615,4,2,False,8,6–9
2025-02-28,727,#29,34.0,5.666666666666667,21.0,163.33,2025-02-28 16:00:00,2025-02-28 22:00:00,6.0,1.8971199848858813,5.101876601193199,4,2,False,16,15–18
2025-03-01,739,#1,35.0,5.0,31.0,152.04,2025-03-01 08:00:00,2025-03-01 15:00:00,7.0,1.791759469228055,5.030699325131997,5,2,False,8,6–9
2025-03-01,741,#2,12.0,1.5,25.0,179.41,2025-03-01 00:00:00,2025-03-01 08:00:00,8.0,0.9162907318741552,5.195232038464711,5,0,False,0,22–2
2025-03-01,742,#3,55.0,6.875,25.0,143.3,2025-03-01 00:00:00,2025-03-01 08:00:00,8.0,2.063693184711697,4.971894465779825,5,2,False,0,22–2
2025-03-01,738,#15,52.0,7.428571428571429,36.0,171.94,2025-03-01 15:00:00,2025-03-01 22:00:00,7.0,2.1316272948504063,5.152944713532285,5,2,False,15,15–18
2025-03-02,756,#3,38.0,4.75,31.0,181.46,2025-03-02 00:00:00,2025-03-02 08:00:00,8.0,1.749199854809259,5.206530970917329,6,2,False,0,22–2
2025-03-02,751,#14,37.0,5.285714285714286,28.0,130.3,2025-03-02 08:00:00,2025-03-02 15:00:00,7.0,1.838279484862948,4.877484781308751,6,0,False,8,6–9
2025-03-02,754,#26,66.0,6.6,29.0,171.29,2025-03-02 14:00:00,2025-03-03 00:00:00,10.0,2.028148247292285,5.149179103544315,6,2,False,14,12–15
2025-03-03,763,#11,54.0,6.0,33.0,141.09,2025-03-03 14:00:00,2025-03-03 23:00:00,9.0,1.9459101490553128,4.956460659649984,0,2,False,14,12–15
2025-03-03,764,#21,38.0,6.333333333333333,25.0,152.62,2025-03-03 08:00:00,2025-03-03 14:00:00,6.0,1.992430164690206,5.034482020570536,0,2,False,8,6–9
2025-03-04,781,#3,13.0,3.25,32.0,124.46,2025-03-04 00:00:00,2025-03-04 04:00:00,4.0,1.4469189829363254,4.831986982668597,1,0,False,0,22–2
2025-03-04,776,#21,32.0,6.4,28.0,152.26,2025-03-04 09:00:00,2025-03-04 14:00:00,5.0,2.0014800002101243,5.032135825542258,1,2,False,9,9–12
2025-03-04,777,#23,11.0,5.5,30.0,183.13,2025-03-04 03:00:00,2025-03-04 05:00:00,2.0,1.8718021769015916,5.215642029879128,1,2,False,3,2–6
2025-03-04,779,#29,31.0,5.166666666666667,37.0,227.21,2025-03-04 16:00:00,2025-03-04 22:00:00,6.0,1.8191584434161692,5.43026625767732,1,1,False,16,15–18
2025-03-05,789,#14,56.0,9.333333333333334,28.0,129.9,2025-03-05 16:00:00,2025-03-05 22:00:00,6.0,2.3353749158170367,4.874433672915854,2,2,False,16,15–18
2025-03-05,790,#21,49.0,6.125,42.0,193.68,2025-03-05 08:00:00,2025-03-05 16:00:00,8.0,1.9636097261547143,5.271357184965254,2,1,False,8,6–9
2025-03-05,792,#23,19.0,6.333333333333333,27.0,153.04,2025-03-05 00:00:00,2025-03-05 03:00:00,3.0,1.992430164690206,5.0372123089467085,2,2,False,0,22–2
2025-03-06,807,#9,11.0,2.75,19.0,125.47,2025-03-06 00:00:00,2025-03-06 04:00:00,4.0,1.3217558399823195,4.840005125891885,3,0,False,0,22–2
2025-03-06,802,#21,57.0,7.125,33.0,137.35,2025-03-06 08:00:00,2025-03-06 16:00:00,8.0,2.094945728215801,4.929786706232935,3,2,False,8,6–9
2025-03-06,804,#23,15.0,2.142857142857143,26.0,147.06,2025-03-06 00:00:00,2025-03-06 07:00:00,7.0,1.1451323043030026,4.997617597014952,3,0,False,0,22–2
2025-03-06,805,#29,52.0,10.4,28.0,140.05,2025-03-06 16:00:00,2025-03-06 21:00:00,5.0,2.4336133554004498,4.949114437448006,3,2,False,16,15–18
2025-03-07,815,#21,52.0,6.5,32.0,150.83,2025-03-07 08:00:00,2025-03-07 16:00:00,8.0,2.0149030205422647,5.022761473894096,4,2,False,8,6–9
2025-03-07,817,#23,33.0,4.125,33.0,159.99,2025-03-07 00:00:00,2025-03-07 08:00:00,8.0,1.6341305250244718,5.081342251254203,4,1,False,0,22–2
2025-03-07,816,#22,22.0,5.5,22.0,89.18,2025-03-07 00:00:00,2025-03-07 04:00:00,4.0,1.8718021769015916,4.501807672992938,4,0,False,0,22–2
2025-03-07,818,#29,79.0,13.166666666666666,30.0,156.65,2025-03-07 16:00:00,2025-03-07 22:00:00,6.0,2.6508917872622613,5.06037738599107,4,2,False,16,15–18
2025-03-08,828,#1,60.99999999999999,8.714285714285714,29.0,160.63,2025-03-08 15:00:00,2025-03-08 22:00:00,7.0,2.273597556120793,5.085309772421717,5,2,False,15,15–18
2025-03-08,833,#9,11.0,2.2,22.0,111.14,2025-03-08 15:00:00,2025-03-08 20:00:00,5.0,1.1631508098056809,4.719748090695527,5,0,False,15,15–18
2025-03-08,827,#14,57.0,8.142857142857142,31.0,136.96,2025-03-08 08:00:00,2025-03-08 15:00:00,7.0,2.2129729343043585,4.92696378806864,5,2,False,8,6–9
2025-03-08,830,#23,22.0,7.333333333333333,29.0,92.93,2025-03-08 03:00:00,2025-03-08 06:00:00,3.0,2.120263536200091,4.542549824006424,5,2,False,3,2–6
2025-03-08,829,#22,25.0,6.25,27.0,195.37,2025-03-08 00:00:00,2025-03-08 04:00:00,4.0,1.9810014688665836,5.280000634762139,5,2,False,0,22–2
2025-03-09,845,#3,15.0,3.75,26.0,124.49,2025-03-09 00:00:00,2025-03-09 04:00:00,4.0,1.55814461804655,4.832226074122216,6,0,False,0,22–2
2025-03-09,846,#4,45.0,6.428571428571429,52.0,178.66,2025-03-09 15:00:00,2025-03-09 22:00:00,7.0,2.005333569526114,5.19106617580106,6,1,False,15,15–18
2025-03-09,840,#11,18.0,2.571428571428572,44.0,250.76,2025-03-09 14:00:00,2025-03-09 21:00:00,7.0,1.2729656758128876,5.528476252756152,6,1,True,14,12–15
2025-03-09,841,#17,31.0,7.75,41.0,181.13,2025-03-09 11:00:00,2025-03-09 15:00:00,4.0,2.169053700369523,5.204720717810452,6,1,False,11,9–12
2025-03-09,842,#22,14.0,2.333333333333333,35.0,174.16,2025-03-09 01:00:00,2025-03-09 07:00:00,6.0,1.203972804325936,5.165699841933198,6,1,False,1,22–2
2025-03-10,855,#3,25.0,3.571428571428572,27.0,145.19,2025-03-10 00:00:00,2025-03-10 07:00:00,7.0,1.5198257537444133,4.9849071455235245,0,0,False,0,22–2
2025-03-10,856,#7,60.0,6.666666666666667,21.0,141.56,2025-03-10 13:00:00,2025-03-10 22:00:00,9.0,2.03688192726104,4.9597629637225,0,2,False,13,12–15
2025-03-10,853,#21,48.0,8.0,31.0,168.29,2025-03-10 08:00:00,2025-03-10 14:00:00,6.0,2.19722457733622,5.131613220649158,0,2,False,8,6–9
2025-03-11,864,#17,11.0,2.75,24.0,126.7,2025-03-11 00:00:00,2025-03-11 04:00:00,4.0,1.3217558399823195,4.8496837630384935,1,0,False,0,22–2
2025-03-11,865,#21,54.0,7.714285714285714,40.0,159.27,2025-03-11 10:00:00,2025-03-11 17:00:00,7.0,2.164963715117998,5.0768598930054845,1,2,False,10,9–12
2025-03-11,867,#29,34.0,5.666666666666667,30.0,164.25,2025-03-11 16:00:00,2025-03-11 22:00:00,6.0,1.8971199848858813,5.107459478731796,1,2,False,16,15–18
2025-03-12,877,#21,76.0,9.5,31.0,160.29,2025-03-12 08:00:00,2025-03-12 16:00:00,8.0,2.3513752571634776,5.083203986929092,2,2,False,8,6–9
2025-03-12,879,#23,14.0,3.5,30.0,134.01,2025-03-12 00:00:00,2025-03-12 04:00:00,4.0,1.5040773967762742,4.905348849769155,2,0,False,0,22–2
2025-03-12,880,#26,47.0,6.714285714285714,33.0,166.67,2025-03-12 16:00:00,2025-03-12 23:00:00,7.0,2.043073897508961,5.121997761949716,2,2,False,16,15–18
2025-03-13,892,#7,21.0,5.25,20.0,121.01,2025-03-13 00:00:00,2025-03-13 04:00:00,4.0,1.8325814637483104,4.8041030085872425,3,0,False,0,22–2
2025-03-13,887,#21,53.0,6.625,29.0,168.1,2025-03-13 08:00:00,2025-03-13 16:00:00,8.0,2.031432322493475,5.130490255904535,3,2,False,8,6–9
2025-03-13,890,#29,34.0,5.666666666666667,26.0,138.66,2025-03-13 16:00:00,2025-03-13 22:00:00,6.0,1.8971199848858813,4.939210897417889,3,2,False,16,15–18
2025-03-14,904,#3,27.0,13.5,31.0,185.96,2025-03-14 22:00:00,2025-03-15 00:00:00,2.0,2.6741486494265287,5.230894690230603,4,2,False,22,22–2
2025-03-14,906,#7,12.0,4.0,20.0,84.69,2025-03-14 00:00:00,2025-03-14 03:00:00,3.0,1.6094379124341005,4.450736132681027,4,0,False,0,22–2
2025-03-14,900,#11,11.0,1.5714285714285714,31.0,172.22,2025-03-14 14:00:00,2025-03-14 21:00:00,7.0,0.9444616088408514,5.1545624629028985,4,0,False,14,12–15
2025-03-14,901,#21,50.0,7.142857142857143,36.0,210.13,2025-03-14 09:00:00,2025-03-14 16:00:00,7.0,2.097141118779237,5.352474057499991,4,1,False,9,9–12
2025-03-14,903,#29,55.0,9.166666666666666,39.0,197.57,2025-03-14 16:00:00,2025-03-14 22:00:00,6.0,2.319114394945256,5.2911416827989415,4,1,False,16,15–18
2025-03-15,917,#3,27.0,6.75,33.0,169.22,2025-03-15 03:00:00,2025-03-15 07:00:00,4.0,2.0476928433652555,5.137091718048815,5,2,False,3,2–6
2025-03-15,913,#14,59.0,7.375,38.0,203.63,2025-03-15 08:00:00,2025-03-15 16:00:00,8.0,2.12525107771113,5.321203470334738,5,1,False,8,6–9
2025-03-15,914,#15,59.0,8.428571428571429,27.0,143.22,2025-03-15 15:00:00,2025-03-15 22:00:00,7.0,2.243744592971112,4.971339911488614,5,2,False,15,15–18
2025-03-15,915,#22,37.0,9.25,23.0,129.91,2025-03-15 00:00:00,2025-03-15 04:00:00,4.0,2.327277705584417,4.874510064192008,5,2,False,0,22–2
2025-03-16,928,#2,36.0,5.142857142857143,30.0,168.47,2025-03-16 15:00:00,2025-03-16 22:00:00,7.0,1.8152899666382487,5.132675920005281,6,2,False,15,15–18
2025-03-16,929,#9,28.0,4.666666666666667,27.0,115.72,2025-03-16 09:00:00,2025-03-16 15:00:00,6.0,1.7346010553881064,4.7597779042145305,6,0,False,9,9–12
2025-03-16,924,#11,10.0,2.0,29.0,192.16,2025-03-16 15:00:00,2025-03-16 20:00:00,5.0,1.0986122886681096,5.263518861005341,6,0,False,15,15–18
2025-03-16,926,#23,19.0,6.333333333333333,28.0,152.18,2025-03-16 00:00:00,2025-03-16 03:00:00,3.0,1.992430164690206,5.031613700481447,6,2,False,0,22–2
2025-03-16,925,#22,15.0,7.5,25.0,142.75,2025-03-16 03:00:00,2025-03-16 05:00:00,2.0,2.1400661634962708,4.96807567967746,6,2,False,3,2–6
2025-03-16,927,#25,25.0,2.7777777777777777,30.0,149.66,2025-03-16 05:00:00,2025-03-16 14:00:00,9.0,1.329135947279942,5.015025642397549,6,0,False,5,2–6
2025-03-17,942,#4,50.0,5.555555555555555,47.0,162.36,2025-03-17 14:00:00,2025-03-17 23:00:00,9.0,1.8803128665695,5.095956354416355,0,1,False,14,12–15
2025-03-17,937,#21,49.0,8.166666666666666,39.0,197.85,2025-03-17 08:00:00,2025-03-17 14:00:00,6.0,2.215573716004416,5.2925507716537,0,1,False,8,6–9
2025-03-17,938,#23,18.0,4.5,32.0,128.31,2025-03-17 03:00:00,2025-03-17 07:00:00,4.0,1.7047480922384253,4.86221262230776,0,0,False,3,2–6
2025-03-18,953,#9,16.0,5.333333333333333,24.0,72.21,2025-03-18 00:00:00,2025-03-18 03:00:00,3.0,1.8458266904983307,4.293332023658551,1,0,False,0,22–2
2025-03-18,949,#21,51.0,7.285714285714286,39.0,211.11,2025-03-18 09:00:00,2025-03-18 16:00:00,7.0,2.114532861491106,5.357105008031125,1,1,False,9,9–12
2025-03-18,950,#29,41.0,6.833333333333333,22.0,137.99,2025-03-18 16:00:00,2025-03-18 22:00:00,6.0,2.0583881324820035,4.934401988096667,1,2,False,16,15–18
2025-03-19,964,#7,40.0,6.666666666666667,20.0,126.85,2025-03-19 09:00:00,2025-03-19 15:00:00,6.0,2.03688192726104,4.850857701737196,2,2,False,9,9–12
