datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin
2025-02-07,467,#9,10.0,1.4285714285714286,10.0,83.74,2025-02-07 16:00:00,2025-02-07 23:00:00,7.0
2025-02-07,461,#17,26.0,6.5,39.0,158.14,2025-02-07 00:00:00,2025-02-07 04:00:00,4.0
2025-02-07,462,#21,39.0,4.875,27.0,151.26,2025-02-07 08:00:00,2025-02-07 16:00:00,8.0
2025-02-07,463,#23,9.0,2.25,39.0,187.23,2025-02-07 03:00:00,2025-02-07 07:00:00,4.0
2025-02-07,465,#30,2.0,2.0,16.0,143.79,2025-02-07 23:00:00,2025-02-08 00:00:00,1.0
2025-02-07,464,#29,51.0,8.5,32.0,136.6,2025-02-07 16:00:00,2025-02-07 22:00:00,6.0
2025-02-08,479,#5,34.0,4.25,32.0,164.01,2025-02-08 08:00:00,2025-02-08 16:00:00,8.0
2025-02-08,480,#7,7.0,3.5,26.0,122.92,2025-02-08 06:00:00,2025-02-08 08:00:00,2.0
2025-02-08,474,#11,13.0,1.625,25.0,137.46,2025-02-08 15:00:00,2025-02-08 23:00:00,8.0
2025-02-08,475,#17,21.0,5.25,30.0,132.04,2025-02-08 03:00:00,2025-02-08 07:00:00,4.0
2025-02-08,476,#23,16.0,4.0,27.0,49.5,2025-02-08 00:00:00,2025-02-08 04:00:00,4.0
2025-02-08,478,#30,8.0,4.0,30.0,143.6,2025-02-08 00:00:00,2025-02-08 02:00:00,2.0
2025-02-08,477,#29,39.0,4.875,28.0,130.71,2025-02-08 16:00:00,2025-02-09 00:00:00,8.0
2025-02-09,491,#5,38.0,5.428571428571429,41.0,172.47,2025-02-09 09:00:00,2025-02-09 16:00:00,7.0
2025-02-09,492,#7,3.0,1.5,41.0,67.5,2025-02-09 12:00:00,2025-02-09 14:00:00,2.0
2025-02-09,487,#11,2.0,1.0,10.0,41.48,2025-02-09 18:00:00,2025-02-09 20:00:00,2.0
2025-02-09,488,#23,31.0,4.428571428571429,23.0,157.21,2025-02-09 00:00:00,2025-02-09 07:00:00,7.0
2025-02-09,490,#30,9.0,3.0,22.0,92.44,2025-02-09 00:00:00,2025-02-09 03:00:00,3.0
2025-02-09,489,#26,39.0,5.571428571428571,34.0,179.17,2025-02-09 16:00:00,2025-02-09 23:00:00,7.0
2025-02-10,503,#3,20.0,5.0,34.0,127.81,2025-02-10 00:00:00,2025-02-10 04:00:00,4.0
2025-02-10,504,#5,71.0,7.888888888888889,42.0,181.98,2025-02-10 13:00:00,2025-02-10 22:00:00,9.0
2025-02-10,505,#9,5.0,1.6666666666666667,14.0,100.38,2025-02-10 11:00:00,2025-02-10 14:00:00,3.0
2025-02-10,499,#21,23.0,3.8333333333333335,30.0,122.42,2025-02-10 08:00:00,2025-02-10 14:00:00,6.0
2025-02-10,501,#23,17.0,3.4,24.0,94.02,2025-02-10 03:00:00,2025-02-10 08:00:00,5.0
2025-02-10,500,#22,4.0,2.0,66.0,154.24,2025-02-10 20:00:00,2025-02-10 22:00:00,2.0
2025-02-10,502,#25,4.0,1.3333333333333333,20.0,96.25,2025-02-10 00:00:00,2025-02-10 03:00:00,3.0
2025-02-11,515,#3,16.0,8.0,23.0,111.04,2025-02-11 22:00:00,2025-02-12 00:00:00,2.0
2025-02-11,516,#9,3.0,1.0,37.0,193.39,2025-02-11 09:00:00,2025-02-11 12:00:00,3.0
2025-02-11,512,#21,39.0,4.875,35.0,129.64,2025-02-11 08:00:00,2025-02-11 16:00:00,8.0
2025-02-11,514,#30,16.0,2.6666666666666665,27.0,122.84,2025-02-11 15:00:00,2025-02-11 21:00:00,6.0
2025-02-11,513,#29,15.0,2.5,37.0,152.58,2025-02-11 16:00:00,2025-02-11 22:00:00,6.0
2025-02-12,528,#3,12.0,6.0,31.0,106.05,2025-02-12 04:00:00,2025-02-12 06:00:00,2.0
2025-02-12,529,#7,13.0,2.1666666666666665,30.0,216.36,2025-02-12 15:00:00,2025-02-12 21:00:00,6.0
2025-02-12,523,#14,30.0,4.285714285714286,30.0,176.52,2025-02-12 15:00:00,2025-02-12 22:00:00,7.0
2025-02-12,524,#21,26.0,3.25,33.0,141.28,2025-02-12 08:00:00,2025-02-12 16:00:00,8.0
2025-02-12,526,#23,23.0,5.75,23.0,157.83,2025-02-12 00:00:00,2025-02-12 04:00:00,4.0
2025-02-12,525,#22,4.0,4.0,15.0,134.02,2025-02-12 23:00:00,2025-02-13 00:00:00,1.0
2025-02-12,527,#25,17.0,1.8888888888888888,30.0,131.79,2025-02-12 06:00:00,2025-02-12 15:00:00,9.0
2025-02-13,540,#7,21.0,3.0,23.0,146.96,2025-02-13 15:00:00,2025-02-13 22:00:00,7.0
2025-02-13,536,#21,33.0,4.125,30.0,146.97,2025-02-13 08:00:00,2025-02-13 16:00:00,8.0
2025-02-13,537,#23,28.0,4.0,35.0,173.86,2025-02-13 00:00:00,2025-02-13 07:00:00,7.0
2025-02-13,538,#25,2.0,1.0,24.0,180.53,2025-02-13 06:00:00,2025-02-13 08:00:00,2.0
2025-02-13,539,#29,34.0,5.666666666666667,26.0,172.25,2025-02-13 16:00:00,2025-02-13 22:00:00,6.0
2025-02-14,551,#2,9.0,2.25,25.0,207.29,2025-02-14 18:00:00,2025-02-14 22:00:00,4.0
2025-02-14,552,#3,29.0,14.5,39.0,139.05,2025-02-14 22:00:00,2025-02-15 00:00:00,2.0
2025-02-14,553,#9,4.0,2.0,74.0,152.7,2025-02-14 00:00:00,2025-02-14 02:00:00,2.0
2025-02-14,547,#21,44.0,5.5,44.0,189.71,2025-02-14 08:00:00,2025-02-14 16:00:00,8.0
2025-02-14,548,#23,5.0,1.25,18.0,90.67,2025-02-14 03:00:00,2025-02-14 07:00:00,4.0
2025-02-14,549,#25,8.0,1.0,40.0,64.62,2025-02-14 06:00:00,2025-02-14 14:00:00,8.0
2025-02-14,550,#29,30.0,5.0,33.0,164.79,2025-02-14 16:00:00,2025-02-14 22:00:00,6.0
2025-02-15,563,#3,39.0,5.571428571428571,26.0,140.16,2025-02-15 00:00:00,2025-02-15 07:00:00,7.0
2025-02-15,564,#5,37.0,4.625,41.0,257.73,2025-02-15 08:00:00,2025-02-15 16:00:00,8.0
2025-02-15,565,#9,12.0,6.0,22.0,171.58,2025-02-15 22:00:00,2025-02-16 00:00:00,2.0
2025-02-15,560,#11,1.0,1.0,9.0,87.5,2025-02-15 18:00:00,2025-02-15 19:00:00,1.0
2025-02-15,561,#15,47.0,5.875,30.0,164.39,2025-02-15 15:00:00,2025-02-15 23:00:00,8.0
2025-02-15,562,#22,4.0,1.3333333333333333,46.0,171.3,2025-02-15 11:00:00,2025-02-15 14:00:00,3.0
2025-02-16,575,#2,2.0,0.6666666666666666,21.0,56.47,2025-02-16 00:00:00,2025-02-16 03:00:00,3.0
2025-02-16,576,#3,26.0,3.7142857142857144,27.0,135.58,2025-02-16 00:00:00,2025-02-16 07:00:00,7.0
2025-02-16,577,#5,44.0,6.285714285714286,43.0,203.09,2025-02-16 09:00:00,2025-02-16 16:00:00,7.0
2025-02-16,578,#9,11.0,3.6666666666666665,28.0,173.45,2025-02-16 03:00:00,2025-02-16 06:00:00,3.0
2025-02-16,572,#11,1.0,1.0,22.0,78.57,2025-02-16 16:00:00,2025-02-16 17:00:00,1.0
2025-02-16,573,#15,39.0,5.571428571428571,37.0,190.39,2025-02-16 16:00:00,2025-02-16 23:00:00,7.0
2025-02-16,574,#22,4.0,2.0,37.0,118.73,2025-02-16 07:00:00,2025-02-16 09:00:00,2.0
2025-02-17,589,#3,11.0,3.6666666666666665,34.0,128.31,2025-02-17 04:00:00,2025-02-17 07:00:00,3.0
2025-02-17,590,#5,50.0,6.25,36.0,157.16,2025-02-17 14:00:00,2025-02-17 22:00:00,8.0
2025-02-17,591,#7,2.0,1.0,17.0,70.76,2025-02-17 09:00:00,2025-02-17 11:00:00,2.0
2025-02-17,585,#21,23.0,3.8333333333333335,38.0,179.76,2025-02-17 08:00:00,2025-02-17 14:00:00,6.0
2025-02-17,586,#23,16.0,4.0,33.0,110.18,2025-02-17 00:00:00,2025-02-17 04:00:00,4.0
2025-02-17,588,#30,4.0,2.0,27.0,196.34,2025-02-17 15:00:00,2025-02-17 17:00:00,2.0
2025-02-17,587,#25,2.0,1.0,13.0,42.98,2025-02-17 00:00:00,2025-02-17 02:00:00,2.0
2025-02-18,604,#9,7.0,1.1666666666666667,19.0,122.12,2025-02-18 09:00:00,2025-02-18 15:00:00,6.0
2025-02-18,598,#21,28.0,4.666666666666667,32.0,157.91,2025-02-18 08:00:00,2025-02-18 14:00:00,6.0
2025-02-18,600,#23,5.0,2.5,17.0,72.32,2025-02-18 03:00:00,2025-02-18 05:00:00,2.0
2025-02-18,599,#22,5.0,1.25,16.0,98.13,2025-02-18 16:00:00,2025-02-18 20:00:00,4.0
2025-02-18,601,#25,6.0,3.0,14.0,112.35,2025-02-18 01:00:00,2025-02-18 03:00:00,2.0
2025-02-18,602,#26,40.0,5.0,33.0,161.92,2025-02-18 14:00:00,2025-02-18 22:00:00,8.0
2025-02-18,603,#29,10.0,2.5,24.0,129.54,2025-02-18 00:00:00,2025-02-18 04:00:00,4.0
2025-02-19,616,#7,7.0,3.5,15.0,70.8,2025-02-19 00:00:00,2025-02-19 02:00:00,2.0
2025-02-19,611,#14,42.0,7.0,32.0,146.72,2025-02-19 16:00:00,2025-02-19 22:00:00,6.0
2025-02-19,612,#21,25.0,4.166666666666667,31.0,142.09,2025-02-19 08:00:00,2025-02-19 14:00:00,6.0
2025-02-19,613,#22,2.0,1.0,33.0,194.09,2025-02-19 12:00:00,2025-02-19 14:00:00,2.0
2025-02-19,614,#26,7.0,3.5,38.0,199.39,2025-02-19 14:00:00,2025-02-19 16:00:00,2.0
2025-02-19,615,#29,22.0,3.142857142857143,48.0,189.13,2025-02-19 00:00:00,2025-02-19 07:00:00,7.0
2025-02-20,628,#2,4.0,0.8,22.0,138.35,2025-02-20 10:00:00,2025-02-20 15:00:00,5.0
2025-02-20,629,#3,27.0,6.75,21.0,126.41,2025-02-20 00:00:00,2025-02-20 04:00:00,4.0
2025-02-20,624,#14,53.0,8.833333333333334,40.0,171.06,2025-02-20 16:00:00,2025-02-20 22:00:00,6.0
2025-02-20,625,#21,7.0,3.5,31.0,172.17,2025-02-20 08:00:00,2025-02-20 10:00:00,2.0
2025-02-20,626,#22,41.0,6.833333333333333,31.0,168.11,2025-02-20 10:00:00,2025-02-20 16:00:00,6.0
2025-02-20,627,#29,8.0,2.6666666666666665,47.0,207.26,2025-02-20 04:00:00,2025-02-20 07:00:00,3.0
2025-02-21,639,#3,29.000000000000004,4.142857142857143,23.0,129.74,2025-02-21 00:00:00,2025-02-21 07:00:00,7.0
2025-02-21,640,#7,10.0,3.3333333333333335,20.0,179.0,2025-02-21 00:00:00,2025-02-21 03:00:00,3.0
2025-02-21,641,#9,9.0,1.5,34.0,162.62,2025-02-21 09:00:00,2025-02-21 15:00:00,6.0
2025-02-21,636,#11,4.0,2.0,23.0,188.18,2025-02-21 14:00:00,2025-02-21 16:00:00,2.0
2025-02-21,637,#21,30.0,4.285714285714286,27.0,154.98,2025-02-21 08:00:00,2025-02-21 15:00:00,7.0
2025-02-21,638,#29,62.0,7.75,33.0,159.8,2025-02-21 14:00:00,2025-02-21 22:00:00,8.0
2025-02-22,651,#2,5.0,1.6666666666666667,24.0,155.78,2025-02-22 00:00:00,2025-02-22 03:00:00,3.0
2025-02-22,653,#3,38.0,5.428571428571429,26.0,150.91,2025-02-22 00:00:00,2025-02-22 07:00:00,7.0
2025-02-22,654,#7,1.0,1.0,22.0,166.76,2025-02-22 04:00:00,2025-02-22 05:00:00,1.0
2025-02-22,648,#11,2.0,0.6666666666666666,16.0,141.91,2025-02-22 15:00:00,2025-02-22 18:00:00,3.0
2025-02-22,649,#17,19.0,2.7142857142857144,29.0,146.6,2025-02-22 08:00:00,2025-02-22 15:00:00,7.0
2025-02-22,652,#30,26.0,3.25,36.0,173.08,2025-02-22 07:00:00,2025-02-22 15:00:00,8.0
2025-02-22,650,#29,66.0,8.25,29.0,186.67,2025-02-22 15:00:00,2025-02-22 23:00:00,8.0
2025-02-23,662,#1,13.0,6.5,28.0,216.22,2025-02-23 14:00:00,2025-02-23 16:00:00,2.0
2025-02-23,665,#2,10.0,3.3333333333333335,18.0,136.29,2025-02-23 00:00:00,2025-02-23 03:00:00,3.0
2025-02-23,667,#3,28.0,7.0,25.0,132.8,2025-02-23 03:00:00,2025-02-23 07:00:00,4.0
2025-02-23,668,#9,24.0,3.4285714285714284,23.0,127.55,2025-02-23 15:00:00,2025-02-23 22:00:00,7.0
2025-02-23,661,#15,16.0,2.6666666666666665,42.0,226.09,2025-02-23 08:00:00,2025-02-23 14:00:00,6.0
2025-02-23,664,#23,20.0,5.0,31.0,125.88,2025-02-23 00:00:00,2025-02-23 04:00:00,4.0
2025-02-23,663,#22,13.0,1.8571428571428572,24.0,128.18,2025-02-23 15:00:00,2025-02-23 22:00:00,7.0
2025-02-23,666,#30,8.0,1.1428571428571428,22.0,114.9,2025-02-23 06:00:00,2025-02-23 13:00:00,7.0
2025-02-24,679,#3,28.0,7.0,24.0,123.1,2025-02-24 00:00:00,2025-02-24 04:00:00,4.0
2025-02-24,680,#7,4.0,1.3333333333333333,24.0,263.51,2025-02-24 16:00:00,2025-02-24 19:00:00,3.0
2025-02-24,681,#9,6.0,2.0,25.0,99.48,2025-02-24 11:00:00,2025-02-24 14:00:00,3.0
2025-02-24,675,#21,44.0,6.285714285714286,37.0,176.14,2025-02-24 08:00:00,2025-02-24 15:00:00,7.0
2025-02-24,676,#23,13.0,4.333333333333333,29.0,159.08,2025-02-24 04:00:00,2025-02-24 07:00:00,3.0
2025-02-24,678,#30,77.0,8.555555555555555,31.0,157.84,2025-02-24 14:00:00,2025-02-24 23:00:00,9.0
2025-02-24,677,#25,13.0,6.5,29.0,127.81,2025-02-24 22:00:00,2025-02-25 00:00:00,2.0
2025-02-25,691,#3,32.0,5.333333333333333,32.0,177.33,2025-02-25 00:00:00,2025-02-25 06:00:00,6.0
2025-02-25,692,#7,17.0,2.4285714285714284,35.0,178.19,2025-02-25 16:00:00,2025-02-25 23:00:00,7.0
2025-02-25,693,#9,13.0,2.1666666666666665,32.0,154.88,2025-02-25 09:00:00,2025-02-25 15:00:00,6.0
2025-02-25,688,#17,43.0,5.375,29.0,154.99,2025-02-25 15:00:00,2025-02-25 23:00:00,8.0
2025-02-25,689,#21,71.0,10.142857142857142,32.0,200.06,2025-02-25 08:00:00,2025-02-25 15:00:00,7.0
2025-02-25,690,#25,3.0,1.0,30.0,141.67,2025-02-25 00:00:00,2025-02-25 03:00:00,3.0
2025-02-26,704,#3,7.0,2.3333333333333335,28.0,78.95,2025-02-26 04:00:00,2025-02-26 07:00:00,3.0
2025-02-26,705,#6,6.0,1.5,32.0,177.99,2025-02-26 11:00:00,2025-02-26 15:00:00,4.0
2025-02-26,706,#9,4.0,2.0,35.0,226.39,2025-02-26 22:00:00,2025-02-27 00:00:00,2.0
2025-02-26,700,#11,4.0,2.0,36.0,97.83,2025-02-26 14:00:00,2025-02-26 16:00:00,2.0
2025-02-26,701,#14,50.0,7.142857142857143,33.0,141.97,2025-02-26 15:00:00,2025-02-26 22:00:00,7.0
2025-02-26,702,#21,68.0,8.5,35.0,170.99,2025-02-26 08:00:00,2025-02-26 16:00:00,8.0
2025-02-26,703,#23,14.0,7.0,27.0,148.38,2025-02-26 22:00:00,2025-02-27 00:00:00,2.0
2025-02-27,716,#7,2.0,1.0,14.0,90.34,2025-02-27 09:00:00,2025-02-27 11:00:00,2.0
2025-02-27,717,#9,10.0,3.3333333333333335,20.0,107.72,2025-02-27 00:00:00,2025-02-27 03:00:00,3.0
2025-02-27,713,#21,68.0,8.5,32.0,177.28,2025-02-27 08:00:00,2025-02-27 16:00:00,8.0
2025-02-27,714,#23,32.0,4.0,23.0,128.29,2025-02-27 00:00:00,2025-02-27 08:00:00,8.0
2025-02-27,715,#29,53.0,7.571428571428571,25.0,148.67,2025-02-27 15:00:00,2025-02-27 22:00:00,7.0
2025-02-28,728,#2,5.0,1.6666666666666667,19.0,67.16,2025-02-28 01:00:00,2025-02-28 04:00:00,3.0
2025-02-28,729,#3,48.0,12.0,26.0,177.4,2025-02-28 00:00:00,2025-02-28 04:00:00,4.0
2025-02-28,730,#7,2.0,2.0,8.0,51.49,2025-02-28 12:00:00,2025-02-28 13:00:00,1.0
2025-02-28,731,#9,10.0,3.3333333333333335,25.0,170.64,2025-02-28 04:00:00,2025-02-28 07:00:00,3.0
2025-02-28,724,#21,57.0,7.125,34.0,157.96,2025-02-28 08:00:00,2025-02-28 16:00:00,8.0
2025-02-28,726,#23,7.0,1.75,28.0,133.12,2025-02-28 03:00:00,2025-02-28 07:00:00,4.0
2025-02-28,725,#22,4.0,2.0,14.0,113.13,2025-02-28 18:00:00,2025-02-28 20:00:00,2.0
2025-02-28,727,#29,34.0,5.666666666666667,21.0,163.33,2025-02-28 16:00:00,2025-02-28 22:00:00,6.0
2025-03-01,739,#1,35.0,5.0,31.0,152.04,2025-03-01 08:00:00,2025-03-01 15:00:00,7.0
2025-03-01,741,#2,12.0,1.5,25.0,179.41,2025-03-01 00:00:00,2025-03-01 08:00:00,8.0
2025-03-01,742,#3,55.0,6.875,25.0,143.3,2025-03-01 00:00:00,2025-03-01 08:00:00,8.0
2025-03-01,743,#6,2.0,1.0,14.0,29.96,2025-03-01 07:00:00,2025-03-01 09:00:00,2.0
2025-03-01,738,#15,52.0,7.428571428571429,36.0,171.94,2025-03-01 15:00:00,2025-03-01 22:00:00,7.0
2025-03-01,740,#22,6.0,1.2,31.0,168.93,2025-03-01 15:00:00,2025-03-01 20:00:00,5.0
2025-03-02,755,#2,6.0,6.0,35.0,166.32,2025-03-02 04:00:00,2025-03-02 05:00:00,1.0
2025-03-02,756,#3,38.0,4.75,31.0,181.46,2025-03-02 00:00:00,2025-03-02 08:00:00,8.0
2025-03-02,751,#14,37.0,5.285714285714286,28.0,130.3,2025-03-02 08:00:00,2025-03-02 15:00:00,7.0
2025-03-02,752,#22,3.0,1.5,18.0,84.79,2025-03-02 12:00:00,2025-03-02 14:00:00,2.0
2025-03-02,753,#25,5.0,5.0,43.0,240.1,2025-03-02 23:00:00,2025-03-03 00:00:00,1.0
2025-03-02,754,#26,66.0,6.6,29.0,171.29,2025-03-02 14:00:00,2025-03-03 00:00:00,10.0
2025-03-03,767,#3,9.0,3.0,29.0,82.83,2025-03-03 03:00:00,2025-03-03 06:00:00,3.0
2025-03-03,768,#7,6.0,0.6666666666666666,17.0,154.92,2025-03-03 06:00:00,2025-03-03 15:00:00,9.0
2025-03-03,769,#9,6.0,1.2,25.0,168.52,2025-03-03 18:00:00,2025-03-03 23:00:00,5.0
2025-03-03,763,#11,54.0,6.0,33.0,141.09,2025-03-03 14:00:00,2025-03-03 23:00:00,9.0
2025-03-03,764,#21,38.0,6.333333333333333,25.0,152.62,2025-03-03 08:00:00,2025-03-03 14:00:00,6.0
2025-03-03,765,#23,9.0,3.0,26.0,125.06,2025-03-03 00:00:00,2025-03-03 03:00:00,3.0
2025-03-03,766,#25,2.0,2.0,22.0,91.07,2025-03-03 01:00:00,2025-03-03 02:00:00,1.0
2025-03-04,780,#2,7.0,1.75,25.0,130.91,2025-03-04 14:00:00,2025-03-04 18:00:00,4.0
2025-03-04,781,#3,13.0,3.25,32.0,124.46,2025-03-04 00:00:00,2025-03-04 04:00:00,4.0
2025-03-04,782,#7,9.0,3.0,23.0,142.91,2025-03-04 13:00:00,2025-03-04 16:00:00,3.0
2025-03-04,776,#21,32.0,6.4,28.0,152.26,2025-03-04 09:00:00,2025-03-04 14:00:00,5.0
2025-03-04,777,#23,11.0,5.5,30.0,183.13,2025-03-04 03:00:00,2025-03-04 05:00:00,2.0
2025-03-04,778,#25,1.0,1.0,9.0,62.95,2025-03-04 02:00:00,2025-03-04 03:00:00,1.0
2025-03-04,779,#29,31.0,5.166666666666667,37.0,227.21,2025-03-04 16:00:00,2025-03-04 22:00:00,6.0
2025-03-05,793,#2,3.0,0.75,16.0,70.96,2025-03-05 00:00:00,2025-03-05 04:00:00,4.0
2025-03-05,794,#3,9.0,3.0,15.0,102.29,2025-03-05 03:00:00,2025-03-05 06:00:00,3.0
2025-03-05,795,#7,2.0,1.0,20.0,156.59,2025-03-05 09:00:00,2025-03-05 11:00:00,2.0
2025-03-05,789,#14,56.0,9.333333333333334,28.0,129.9,2025-03-05 16:00:00,2025-03-05 22:00:00,6.0
2025-03-05,790,#21,49.0,6.125,42.0,193.68,2025-03-05 08:00:00,2025-03-05 16:00:00,8.0
2025-03-05,792,#23,19.0,6.333333333333333,27.0,153.04,2025-03-05 00:00:00,2025-03-05 03:00:00,3.0
2025-03-05,791,#22,3.0,1.5,19.0,79.76,2025-03-05 19:00:00,2025-03-05 21:00:00,2.0
2025-03-06,806,#7,7.0,2.3333333333333335,32.0,121.91,2025-03-06 11:00:00,2025-03-06 14:00:00,3.0
2025-03-06,807,#9,11.0,2.75,19.0,125.47,2025-03-06 00:00:00,2025-03-06 04:00:00,4.0
2025-03-06,802,#21,57.0,7.125,33.0,137.35,2025-03-06 08:00:00,2025-03-06 16:00:00,8.0
2025-03-06,804,#23,15.0,2.142857142857143,26.0,147.06,2025-03-06 00:00:00,2025-03-06 07:00:00,7.0
2025-03-06,803,#22,8.0,2.6666666666666665,31.0,147.42,2025-03-06 20:00:00,2025-03-06 23:00:00,3.0
2025-03-06,805,#29,52.0,10.4,28.0,140.05,2025-03-06 16:00:00,2025-03-06 21:00:00,5.0
2025-03-07,819,#2,1.0,1.0,28.0,396.02,2025-03-07 14:00:00,2025-03-07 15:00:00,1.0
2025-03-07,820,#9,8.0,4.0,39.0,105.56,2025-03-07 04:00:00,2025-03-07 06:00:00,2.0
2025-03-07,814,#11,1.0,1.0,40.0,300.69,2025-03-07 21:00:00,2025-03-07 22:00:00,1.0
2025-03-07,815,#21,52.0,6.5,32.0,150.83,2025-03-07 08:00:00,2025-03-07 16:00:00,8.0
2025-03-07,817,#23,33.0,4.125,33.0,159.99,2025-03-07 00:00:00,2025-03-07 08:00:00,8.0
2025-03-07,816,#22,22.0,5.5,22.0,89.18,2025-03-07 00:00:00,2025-03-07 04:00:00,4.0
2025-03-07,818,#29,79.0,13.166666666666666,30.0,156.65,2025-03-07 16:00:00,2025-03-07 22:00:00,6.0
2025-03-08,828,#1,60.99999999999999,8.714285714285714,29.0,160.63,2025-03-08 15:00:00,2025-03-08 22:00:00,7.0
2025-03-08,832,#2,4.0,4.0,30.0,224.13,2025-03-08 23:00:00,2025-03-09 00:00:00,1.0
2025-03-08,833,#9,11.0,2.2,22.0,111.14,2025-03-08 15:00:00,2025-03-08 20:00:00,5.0
2025-03-08,827,#14,57.0,8.142857142857142,31.0,136.96,2025-03-08 08:00:00,2025-03-08 15:00:00,7.0
2025-03-08,830,#23,22.0,7.333333333333333,29.0,92.93,2025-03-08 03:00:00,2025-03-08 06:00:00,3.0
2025-03-08,829,#22,25.0,6.25,27.0,195.37,2025-03-08 00:00:00,2025-03-08 04:00:00,4.0
2025-03-08,831,#25,7.0,3.5,26.0,223.89,2025-03-08 06:00:00,2025-03-08 08:00:00,2.0
2025-03-09,844,#2,3.0,1.5,12.0,163.7,2025-03-09 03:00:00,2025-03-09 05:00:00,2.0
2025-03-09,845,#3,15.0,3.75,26.0,124.49,2025-03-09 00:00:00,2025-03-09 04:00:00,4.0
2025-03-09,846,#4,45.0,6.428571428571429,52.0,178.66,2025-03-09 15:00:00,2025-03-09 22:00:00,7.0
2025-03-09,840,#11,18.0,2.5714285714285716,44.0,250.76,2025-03-09 14:00:00,2025-03-09 21:00:00,7.0
2025-03-09,841,#17,31.0,7.75,41.0,181.13,2025-03-09 11:00:00,2025-03-09 15:00:00,4.0
2025-03-09,842,#22,14.0,2.3333333333333335,35.0,174.16,2025-03-09 01:00:00,2025-03-09 07:00:00,6.0
2025-03-09,843,#25,6.0,6.0,27.0,96.56,2025-03-09 13:00:00,2025-03-09 14:00:00,1.0
2025-03-10,854,#2,1.0,1.0,20.0,66.96,2025-03-10 19:00:00,2025-03-10 20:00:00,1.0
2025-03-10,855,#3,25.0,3.5714285714285716,27.0,145.19,2025-03-10 00:00:00,2025-03-10 07:00:00,7.0
2025-03-10,856,#7,60.0,6.666666666666667,21.0,141.56,2025-03-10 13:00:00,2025-03-10 22:00:00,9.0
2025-03-10,853,#21,48.0,8.0,31.0,168.29,2025-03-10 08:00:00,2025-03-10 14:00:00,6.0
2025-03-11,868,#3,2.0,1.0,11.0,48.17,2025-03-11 03:00:00,2025-03-11 05:00:00,2.0
2025-03-11,869,#6,1.0,1.0,13.0,72.32,2025-03-11 09:00:00,2025-03-11 10:00:00,1.0
2025-03-11,864,#17,11.0,2.75,24.0,126.7,2025-03-11 00:00:00,2025-03-11 04:00:00,4.0
2025-03-11,865,#21,54.0,7.714285714285714,40.0,159.27,2025-03-11 10:00:00,2025-03-11 17:00:00,7.0
2025-03-11,866,#25,1.0,1.0,19.0,60.72,2025-03-11 02:00:00,2025-03-11 03:00:00,1.0
2025-03-11,867,#29,34.0,5.666666666666667,30.0,164.25,2025-03-11 16:00:00,2025-03-11 22:00:00,6.0
2025-03-12,876,#17,8.0,2.0,22.0,61.32,2025-03-12 03:00:00,2025-03-12 07:00:00,4.0
2025-03-12,877,#21,76.0,9.5,31.0,160.29,2025-03-12 08:00:00,2025-03-12 16:00:00,8.0
2025-03-12,879,#23,14.0,3.5,30.0,134.01,2025-03-12 00:00:00,2025-03-12 04:00:00,4.0
2025-03-12,878,#22,4.0,1.3333333333333333,31.0,161.17,2025-03-12 18:00:00,2025-03-12 21:00:00,3.0
2025-03-12,880,#26,47.0,6.714285714285714,33.0,166.67,2025-03-12 16:00:00,2025-03-12 23:00:00,7.0
2025-03-13,891,#6,1.0,1.0,21.0,39.29,2025-03-13 22:00:00,2025-03-13 23:00:00,1.0
2025-03-13,892,#7,21.0,5.25,20.0,121.01,2025-03-13 00:00:00,2025-03-13 04:00:00,4.0
2025-03-13,893,#9,4.0,1.3333333333333333,19.0,147.68,2025-03-13 07:00:00,2025-03-13 10:00:00,3.0
2025-03-13,887,#21,53.0,6.625,29.0,168.1,2025-03-13 08:00:00,2025-03-13 16:00:00,8.0
2025-03-13,889,#23,9.0,2.25,47.0,186.93,2025-03-13 04:00:00,2025-03-13 08:00:00,4.0
2025-03-13,888,#22,5.0,1.6666666666666667,62.0,247.01,2025-03-13 17:00:00,2025-03-13 20:00:00,3.0
2025-03-13,890,#29,34.0,5.666666666666667,26.0,138.66,2025-03-13 16:00:00,2025-03-13 22:00:00,6.0
2025-03-14,904,#3,27.0,13.5,31.0,185.96,2025-03-14 22:00:00,2025-03-15 00:00:00,2.0
2025-03-14,905,#6,9.0,2.25,25.0,206.55,2025-03-14 03:00:00,2025-03-14 07:00:00,4.0
2025-03-14,906,#7,12.0,4.0,20.0,84.69,2025-03-14 00:00:00,2025-03-14 03:00:00,3.0
2025-03-14,900,#11,11.0,1.5714285714285714,31.0,172.22,2025-03-14 14:00:00,2025-03-14 21:00:00,7.0
2025-03-14,901,#21,50.0,7.142857142857143,36.0,210.13,2025-03-14 09:00:00,2025-03-14 16:00:00,7.0
2025-03-14,902,#25,6.0,1.5,40.0,119.35,2025-03-14 10:00:00,2025-03-14 14:00:00,4.0
2025-03-14,903,#29,55.0,9.166666666666666,39.0,197.57,2025-03-14 16:00:00,2025-03-14 22:00:00,6.0
2025-03-15,917,#3,27.0,6.75,33.0,169.22,2025-03-15 03:00:00,2025-03-15 07:00:00,4.0
